Index,Session ID,Traffic Channel,Exposure ID,Session Duration (secs)
324,0549794f-1fc3-4317-9a3c-0d1cb0a33a07,Direct,P347224d,78
325,11a4c4f8-9943-4e3d-895d-40d1e81c9b1b,Direct,P64179a0,137
326,ad762c08-e468-4161-8e5b-dd83d128bdb0,Organic Search,O3fed0f8,337
327,fceecbf3-8c62-4f3e-8aba-51a50aa04b84,Paid Search,Oee18bdc,356
328,aac43cdb-b546-470b-9a52-53fcd8f03480,Display,O9ab68ba,178
329,c48e41e6-e19d-4753-99e2-96bff6c0306e,Organic Search,O0591e35,180
330,30c77f1e-8f18-4324-ab5b-59204e769fa2,Referral,O53ee4cd,52
331,388f12ef-bf16-47a1-9f4a-6b3c0bf4a5ad,Paid Search,P1776c77,180
332,f40da165-cf6a-4f92-aa7a-ff706812e8ed,Organic Search,Od726404,182
333,3f70ee18-3003-4f98-afa4-2d1509cf3040,Display,O85b8012,222
334,34b0881f-9b75-43c3-8bd1-9eeff4efc568,Display,Pcf968a0,211
335,07ea7987-1251-4e66-aa1f-c362c1d81dd1,Referral,O681c1c5,103
336,ddfd5d9c-6382-4870-8bc6-6c909ed5157e,Paid Search,Pcc81b45,159
337,d057f345-1114-4d82-a8d5-eb359b2df236,Organic Search,Pcbf93ef,299
338,59e2c4ca-44a5-47b1-9771-865815522481,Paid Search,O6da7979,373
339,f431e76a-862a-424f-a369-c7338d6aaf56,Paid Search,Oc40f025,132
340,c77b6cb4-4aa2-47f0-95e9-96d7629e26c2,Direct,P15e72a6,157
341,d398b335-28f4-4547-8ed6-6ea06c1def11,Display,Of356a21,270
342,b11b8d0f-2bb6-47a5-afe3-309253dac46e,Organic Search,O94715b9,122
343,df8653f5-3fa2-4652-b1f3-80c1325b4467,Organic Search,P38f58e9,270
344,15eb0beb-b99e-4113-8f0e-26aca9f9309e,Display,O5bd3df4,29
345,09ea9f4e-01ba-4875-a2de-4de509c214a1,Referral,Pc3f9386,201
346,8f65c8b0-c078-46a4-a73b-aa3836a4dc99,Direct,O843369b,100
347,98b1ff14-6e26-4cde-8914-162e7d037b02,Paid Search,Oe4eb0e0,193
348,6e52900f-4381-4ab7-8200-df2d9c0b59a6,Referral,Oe8a3946,41
349,91db59f4-27cc-446e-8564-d67c39b02c45,Paid Search,Odab23c3,464
350,cc64a82e-a5c2-4b50-a578-c2b3c80215c8,Referral,P243e91c,34
351,3d191182-0356-494d-9bf8-454acdef6419,Referral,Odc92041,18
352,6ea1e3ca-6177-4051-8e61-079fb07b7fb0,Referral,Pf2da7a4,200
353,f0acc681-4fd8-4f02-b81a-0bd51a59b6e2,Display,O3557f4c,132
354,4c5f526f-73e0-4849-9ed3-d9e86e297cdd,Direct,Pbd3095f,276
355,7d0d881c-89fb-4d98-bbcf-9a86d37dd635,Direct,O594a5d4,306
356,9d8c5298-d5ec-4e5e-b34a-989e3d57e5a8,Display,P4f46d33,254
357,9b68f84d-61cd-451c-93e8-be46e54013e0,Organic Search,O13116c0,69
358,d6e34772-13b0-4930-b0b4-b2b090697bb7,Display,P18ef171,145
359,ff232d99-e35d-45a2-b6b0-12e6b7a0444a,Paid Search,P6e4dff3,295
360,81bd7261-0a7c-45a5-b335-dbf3e3bba508,Organic Search,Off142e8,187
361,51b1ab2c-0b10-42da-a7f6-953e3ef811bd,Display,O3bdbe7f,52
362,fda1f185-a889-4f6e-9b85-477d394d3a79,Display,Of94d760,84
363,1d768438-4f2c-470f-961b-cf1a78b2ee47,Display,O6377772,125
364,b6beab0a-2560-4bba-bb81-0d05900e13c3,Direct,O828caf8,391
365,15a555ea-23a7-42e3-9546-99aa63752986,Organic Search,O0d8537b,67
366,fa9238f8-08af-4822-98dc-ce1cc10c63a0,Referral,O82fc921,235
367,b4c51b50-313e-4793-95a2-36a036f80345,Paid Search,Pd36db47,31
368,df9109a4-4d05-4789-9ece-4ea353deb22c,Display,Oc33aa99,50
369,bf4c1f05-5a91-4ca4-bd1c-469def531fb8,Direct,Od632fcb,57
370,0b11d0a1-5441-4d68-9154-955f2d34e30a,Paid Search,Pab7333a,244
371,4cc4d2cc-7e00-4ce1-be91-3e6762f95cba,Referral,O27687f6,270
372,42d8c8b0-fee2-4acd-9e81-9262f54c2b81,Referral,Oa401c33,80
373,4f5a2abc-7b71-4764-bca8-3f94cbbdbe4f,Direct,Oe3d9886,281
374,fc74170c-a733-4f20-bcdc-4cef0985a3f7,Direct,Oc594156,196
375,7ce2f8ce-2d75-4fb2-b82a-acfb48c4d6cb,Direct,Pc1d4589,169
376,b7b9301c-2787-4216-b64b-30e37501552c,Paid Search,Ob27cbe8,505
377,08a73c8e-4c0b-41f7-8e78-a421b1c2a3b6,Display,P0994760,15
378,8e12c270-6b37-4a1f-8e33-bdb916391e1f,Display,P7c1456e,242
379,d90badeb-d986-4b8e-8040-931f6e329799,Display,Pca2251d,130
380,c8c559b1-b6f2-40c6-9505-727f05e7dbbb,Direct,P8af4f48,88
381,ce79afb3-de09-419a-878a-a0419931f53f,Paid Search,Ofb24775,296
382,582d213e-82f1-4a33-8071-5ee846637973,Referral,Obbae51a,25
383,68147267-a2fb-4bed-aa9a-c3cca16ce152,Paid Search,O77d4da1,67
384,147b0fcc-8610-4dc3-8399-7d6a9510fd41,Referral,Pa6338ce,136
385,06c78d8a-42f9-4bfe-8f19-8d4ee607387e,Organic Search,Oe34e2f3,273
386,ff2afeb8-94df-464d-9a38-9bef15d03b26,Direct,P44ec005,54
387,d4b5e0a7-d3ac-40d7-a53d-0e29719231d0,Display,Oea755b1,154
388,1447316f-6abe-4912-b58d-25ee15176fa7,Paid Search,Pe857221,89
389,33f24e3b-4176-4827-b221-4f87a13a9495,Referral,O3dfe3e3,161
390,89282655-8bcc-482a-82de-7a8c72cb259b,Direct,O7a0fc89,293
391,0aaef6f0-955d-40ba-8c3b-f6b976406b72,Paid Search,Oa766212,49
392,159879e9-98c3-4b40-89d1-8b8636b03a97,Direct,O6bc869b,257
393,4f05f31d-84af-427b-aa03-73159e505306,Referral,P491a23e,157
394,00a3a855-97fc-4901-80f2-aff1f9f7c324,Organic Search,Oc4dc40a,295
395,a5f06fe1-9ea1-4b0d-996e-e61b7d1ae06e,Display,P7655e37,192
396,b108f0f7-9c6f-4ee2-9233-ee90d0bbf06d,Direct,P39f830a,231
397,55686545-59bd-4db4-9aab-a5aceb8d4355,Display,Oaf69852,82
398,63499e7a-c804-416e-9e01-b4c35903a912,Organic Search,Ob8bf12f,14
399,75f3cc5c-5166-4145-af63-d5eb67943bd2,Organic Search,O545bbde,140
400,ae4d4794-f9e6-4f30-a02f-ac799fc7f3b3,Paid Search,O0438186,52
401,05cd0d89-27da-4244-be68-9601e7b0132c,Referral,Of956240,117
402,6c7a3f84-802d-40f7-b334-0b51940a1b13,Display,Of20ce51,53
403,03b0d0ab-7101-4063-b992-b939ac87b79e,Organic Search,O8c58e2d,248
404,4d1c9a18-1d14-4c4b-8a6d-ee7af8ceb558,Direct,O361f6c1,596
405,ffe263af-7814-464a-939c-032fdbfa6a6a,Paid Search,P1b7283f,187
406,71b86166-c219-4c72-afed-56aff9398508,Paid Search,P301f09d,268
407,cc060432-c56d-42fe-8cc6-97ba1e79131b,Referral,O0411bc3,15
408,c5e66350-593a-41a5-893d-730b59ee7b4a,Direct,P53c90fe,233
409,2b79e5ca-fae6-4525-980a-efcde5f6493b,Paid Search,O19e6ff5,92
410,c8e7e23a-3d8c-4a32-81a3-efdd46b41d9a,Organic Search,O0f1f0d8,120
411,0c6d9c61-9964-4cb0-8861-3c301fb0a5b4,Organic Search,O7ef9528,47
412,6eecc248-7874-43f0-b230-28ff5f62bf02,Display,P4c66675,68
413,3a28a94c-c30b-413b-ad95-02ff01a60b71,Direct,O72b6f45,82
414,8a099663-4058-47b5-b231-c55c315f5156,Referral,P8b0985f,464
415,e074864a-7207-4041-88ec-2416f9667d08,Organic Search,Pa9e92c2,85
416,aebef512-66f3-402a-9d3a-a1d98b5a0ab9,Referral,Od18b89e,211
417,9ab59b6e-f18d-4e81-aa5c-b05237e15aaa,Display,P1639d59,475
418,891c5afd-1a1d-4f20-9041-25a1f31b07de,Direct,O43bf691,363
419,5a6cb97c-c881-4a54-aaa4-50ffa4f0dc0a,Referral,P2f29135,242
420,26bd0a48-0a31-4303-99f3-eb22ce567723,Referral,P45dec29,106
421,0492655e-073b-4604-97ba-7c9faa917613,Paid Search,O19629e5,87
422,98658369-c972-4a34-9a49-8a088c5314ce,Display,O71aa81d,119
423,9c14b4f2-4f1c-482d-b1c2-63385ec66685,Display,O98ff409,299
424,773bc30a-3e88-443e-ad04-62460a2da308,Paid Search,O8b91d8e,16
425,15f6216e-337a-4c0c-a0a0-7b5f0e3fcf60,Direct,Oc9ec135,157
426,b3a820fa-7d24-4895-b479-65fbe9413a36,Referral,Pa08dc5f,229
427,1b2d0d13-1864-430b-8790-94ab084623e6,Display,Of456d0d,26
428,aeb149d5-38ae-4e2c-afac-c5195251e67f,Direct,O9b01cf9,117
429,d6264493-168d-4d37-b01e-c79b210d64a9,Display,Od214709,68
430,9ac89732-0b81-43ec-9614-931f80e888cd,Referral,P0e426e3,121
431,869222c7-3f5c-45fa-9854-11b66bacac2d,Display,P60b08a5,39
432,2c62a9d0-83cb-4729-8c1e-cb2b642e5097,Direct,O657058a,178
433,921c6c12-b304-4956-aa5b-ebc3f497c965,Organic Search,Obaf787b,21
434,1cbf0207-f201-47ae-9363-0b0174c6ff19,Organic Search,Pb099de3,60
435,ea53defe-5523-4c21-a2ce-75e32f53bf32,Organic Search,Pc632bd2,291
436,d760d99f-543b-4f93-b40b-104060132b1f,Organic Search,Pa551322,203
437,9f775fc3-6641-40e3-905d-9c76f326d951,Paid Search,O2f3dc10,193
438,3cf4e8dd-aed0-48c2-b36c-f97808e7759b,Organic Search,P5f0caab,212
439,ca83bbc7-7841-465c-8c05-307ce8730f4f,Organic Search,Pfc9e155,124
440,e10c71fd-3d1b-4d2b-ba0d-1f302b9c60bd,Organic Search,Oec5926f,227
441,de4bf986-8cd3-44b2-b886-1ff327c9b348,Direct,P4cc79d8,20
442,a87aac8e-961e-4de9-ab52-2e2e27b83a89,Referral,O3bfffb0,280
443,e971dfb4-3f68-4c53-a2a0-95a36ea1df07,Direct,P4bd612e,307
444,78726e3a-f509-4875-a23f-89dcbd3dc820,Organic Search,Pde49f57,241
445,f04ba185-358d-4017-aa18-638706249e86,Display,O5ad7a04,178
446,17911868-eec3-4d2a-8148-f680040e5e84,Direct,Of1ca647,354
447,174dca8a-4baf-4196-93e1-0c9aee561f55,Paid Search,P3564624,41
448,39489934-5390-4e85-bf60-36eab33a773c,Direct,P7523790,220
449,60572c2d-07ed-4e93-b201-0f7c9c7cf432,Organic Search,Pf6bd2d2,106
450,ca9d4c8e-525c-4bf2-a1f0-75a3a74bab09,Direct,O129a87f,175
451,39c93cd6-26d0-48eb-9c6f-c4d0223bc5a6,Paid Search,O4acd2ed,125
452,47cc6888-bc4e-4b18-8389-6784f8728c0d,Display,O05b87df,140
453,245d942a-9a9e-4ba0-bd42-b2c4f0d39b8d,Organic Search,O7790a22,124
454,5dac546f-eb65-45d1-be4a-8c4e7fd85085,Referral,Oc24af22,198
455,b1e43336-03e7-4083-912b-2c72e6f86344,Display,O5c1440f,556
456,c5888a4e-fce2-4476-9ea3-e0727e34e36a,Referral,O9325501,197
457,85618898-18a7-4200-b307-f1d5530a3d7b,Direct,P9c6ecdd,121
458,bcfee2ba-0e34-4a90-955c-4f2bb5e0b7be,Direct,O042eb91,284
459,848fc891-8f02-4c13-ae89-989756d12648,Display,O085c299,111
460,99bb3122-3273-41bc-bcc7-8cb34e87046d,Paid Search,P48a9385,175
461,e3fc2e28-d201-4d94-9ab3-0214bdbc32b5,Display,O05227d6,233
462,a394157d-2f23-4167-817b-470edc535d27,Display,O6e37ffa,140
463,985d40b9-3503-4e9c-9f74-d9facd6f5071,Organic Search,O02d0df8,45
464,20b2c338-f411-4771-86f6-76a99db66364,Organic Search,O70189a8,143
465,3ccadcab-82d1-4d3a-86f6-cfa9b204e134,Display,Ob10eace,363
466,d3f03339-b1ee-45eb-b150-3ad50e7b551f,Referral,O76c0cd7,143
467,02948330-d311-4329-9bed-a16e4a54c758,Display,P0c01998,65
468,49d0d314-7942-4e71-9a3c-b1cc86f9fab6,Paid Search,O0e3b9fc,203
469,fb8dc13d-4bad-49c9-b0fd-25bfe2691166,Referral,O87d342d,228
470,aac073be-7a20-4c51-8fa4-aeb815efae16,Referral,O94508ed,376
471,ed585dd6-fd05-4b50-ba82-93e41daa59c7,Referral,Od0d3447,260
472,463f3d30-554c-4ab7-a650-896d47da29ac,Direct,O627e9e2,242
473,3b614ad4-f9c5-43df-818f-cb5151b338da,Paid Search,Obf65c70,118
474,6216d4cf-59e7-44d9-8bbe-0068071e5204,Display,O7219c3a,138
475,5196e43d-4ed2-426d-8e91-990069e9d42d,Paid Search,Pd85d726,204
476,be3f03aa-f21e-4319-9694-f0013cbe16b9,Paid Search,Pa17e713,108
477,53cb2d77-8d3b-414d-bf0d-ee075ce95233,Organic Search,O8c33ede,207
478,8dc3af36-4cc4-4da5-86af-220ec6b047f2,Display,O25917b0,354
479,3219a4bb-806d-4ed9-8a0b-064aba853c78,Direct,P5f92d80,180
480,322bf8e8-921d-436e-b8a5-ff4fc14acd79,Display,Odbc3660,26
481,bcf5d915-5555-480c-9286-0cb195fd8d4e,Referral,P191522f,172
482,922050e8-522f-4398-82f4-3c961fbb6cb1,Display,P40ad78c,29
483,b8b475ae-c501-48e0-a80a-7af7a272391c,Direct,Oe15008d,217
484,47b6ae57-dd65-4c69-aac2-81f12fad49d5,Organic Search,Oc744bd9,260
485,2a0a5c85-784f-4b47-9858-90081f16059d,Organic Search,P003d830,218
486,28555713-b5ff-42a9-b7b2-d751c5bab931,Direct,Oe473048,132
487,46407ece-8b96-46d2-9822-25b1556eb43a,Organic Search,P8cd4e42,224
488,0abac0ae-b967-453d-a9a5-0de808080f5d,Direct,P1506a4a,146
489,314993c3-7c54-456c-9c5b-91c1297e5afd,Paid Search,P000858b,141
490,76efd212-dd2c-4895-886a-0544e390b17b,Direct,Ob218b02,185
491,60adcc34-d47f-4123-9026-5bff32236272,Organic Search,Oc73fa11,239
492,1e482f66-ed6c-48eb-a086-499f93d4947b,Display,O3b31f74,298
493,fcda1d98-812b-4a22-8933-e1fa476fdb2f,Referral,P4879979,195
494,bc963829-d10f-4168-9805-c48eb1f11d72,Direct,P0a23e7b,32
495,050d8a6f-8f64-4814-b8f8-fee5cbca9c4d,Display,O4a4f99d,110
496,ac105f45-e6cb-4c18-9a50-47b1414a57aa,Display,O40a5e8a,262
497,bc400211-dc68-4c7a-acb3-b1028b5c1ac3,Referral,P9bfae95,532
498,23ec9c79-b37d-4d0c-98dc-496ab2832839,Direct,Oc2529f7,514
499,8cf8c148-13c1-413c-b81b-272f629dbea5,Organic Search,Pf59e17d,173
500,3b923ac7-1e70-4c19-a665-c887c7b02dc9,Organic Search,O111cbe6,294
501,0f009257-f61d-4e01-812b-c599d09d3e3a,Referral,O2bc2980,132
502,7a23bb9e-8901-42ce-bae4-74b6438632b9,Paid Search,Oedf9dc6,253
503,e86c9228-204f-4a1f-a8d5-e23cd14af876,Display,O9a734c5,158
504,6f16164e-00da-4d15-bbcb-e45a0a578ca6,Referral,P6eec964,455
505,03540127-d7eb-4a5e-ac25-9b4c2b46701b,Referral,P5a0add1,175
506,a5d37a2f-d6dc-45f4-9685-981345f3d11f,Direct,O43c5d8a,51
507,de8a3b78-3f0c-4c5c-84c2-01b789dc9c74,Direct,Ob933e2b,90
508,541246d3-e17e-4f15-a552-f956227de778,Organic Search,O3d81606,178
509,e154a903-8906-4429-ad1d-bca227fc79e8,Referral,O82ed49b,274
510,20252e42-13ca-4cff-8263-1e06a62af4af,Referral,O24098e1,37
511,20ae66c7-5998-438f-85a9-070e914366b4,Referral,P844d17d,96
512,f14bc027-dd0c-4e1a-a95c-66497989f2d9,Referral,O18b7357,413
513,274552a8-4e9c-4bf5-b0ce-27b9140d3c55,Display,Oc7c6680,65
514,3c4f76c6-ca94-456e-8dc7-e8f65be75474,Display,Pef7390e,277
515,2cc26a6d-fc76-428e-9ee5-ff63e1664757,Display,P5c66e3f,242
516,136272bc-b25f-442f-acb4-7d365070a47d,Display,O389ab6c,478
517,b8fbbd5e-0576-4b85-994d-a22e97fccd63,Display,Oceae2a7,214
518,e2e080f2-757b-47a7-9e10-2b35ae8969f4,Referral,O44b3452,179
519,bfbdd4a1-3c2a-457d-88b3-f05541211fac,Organic Search,O6dbe585,220
520,ad141241-ac2b-439a-8ef0-90eec1410035,Display,Pe5f0359,324
521,4026c72f-9156-4592-bc82-d3178bdc476e,Organic Search,Oc25d37e,270
522,02a89939-0099-4e08-b90b-f15fe6323120,Direct,P89d7856,154
523,df4a7183-45f7-4d10-bbf3-0be62d880a37,Paid Search,O6d52408,176
524,4c5e563f-36d3-4653-8e35-bde71ed81555,Referral,P64a6e5d,20
525,88212cb8-ad6b-49ad-8a9f-a5716d90b8d2,Organic Search,Oac1f0bf,53
526,ea33a163-bbf4-4cae-9331-8dea498388ef,Paid Search,O6bc8d2f,173
527,ed613d7c-5ebd-4e48-82e8-f5be52714d34,Direct,Pf9c9a9e,132
528,5770cee8-1be7-4155-82c5-ebde42a6e6cd,Referral,O6137520,200
529,166bcc5d-7bc5-4292-8bb1-f73b8ec5fe7c,Organic Search,Oeb7eac5,28
530,4a9d52f4-24b6-43ad-a420-204a20eb5c16,Referral,Pd3b6693,162
531,e933d94d-3c41-4085-b7c3-6a63e7d7ae93,Organic Search,Pcbca25c,190
532,b4a4f876-c974-4a4a-806e-a29c59f97690,Organic Search,P8b4713c,244
533,3aa4e419-39f4-42c9-9d69-25049287959e,Display,P4cbd68c,262
534,fdb103f9-14c3-4d0d-8a20-dab9486e4830,Paid Search,Pa64a8e2,301
535,bd3a4821-6676-4489-8c0b-4c291ff4a5d1,Organic Search,O28fe021,37
536,814e7377-cd91-4e5b-83d5-4853250b53ba,Referral,O9733e17,279
537,dd0371b4-4eac-42e5-9703-b2893b17dd44,Paid Search,Pbb76fce,13
538,d4b8b841-26c5-4d8d-9aff-dcdc59306486,Organic Search,P347f5f5,267
539,b4aa9691-c70c-4c23-8b9c-7fca66ed68af,Direct,Oc7882e9,71
540,22520369-15be-4c43-9432-150e09075b3c,Referral,O34ce621,277
541,8e853bd0-b615-466c-8cf0-9b61b45ddb48,Referral,Oc30404e,32
542,d881381a-9885-4163-80f1-621f583a2902,Organic Search,Oda9bad4,115
543,69a59b1c-5b1b-4bdb-a859-d37bf2dde417,Organic Search,Oa17aacc,73
544,246a77f7-1fb8-4eb0-a85c-6cd7e1daf644,Display,O5af81f3,216
545,9b56dc78-f5b5-4516-a492-64a508d12010,Paid Search,Oa8d5f00,127
546,74dbd871-65cf-4a5b-9ea5-f3cb29ffe2a2,Display,P0084ea4,240
547,48de34dc-94c0-452a-87ea-ab357e6db3fc,Organic Search,P3225057,422
548,cc97861c-7569-4bb1-8658-568ad7dd2d09,Referral,O7c3d9f1,9
549,408e8f43-e226-4103-a1e3-5f6cdd56dfc4,Paid Search,P505a2aa,67
550,33e1046a-6e30-4a57-bc65-ff61ab4302a9,Direct,O5e99c58,90
551,b358655b-0872-4aff-a709-1e14b4b82c3a,Direct,O24b6383,213
552,4d539473-6d8e-46c7-819f-c85dc54c16a2,Display,O24035f8,442
553,4201fced-2f09-40e5-9bf0-e910cc3bcf4a,Referral,O2e66e4a,220
554,25460385-2cb1-478a-8c7b-ff5892c098ba,Display,O5c15a59,74
555,d676ea15-7953-45b2-84c3-8b8533352846,Referral,O3c0d97c,81
556,58f5cf23-cf5b-4e8c-bce7-6c48b4957545,Paid Search,Pbbb23b0,206
557,f84bfa37-c155-4bbb-a9ad-fd197d27f429,Organic Search,P4b968f0,57
558,020fb53d-289b-482b-9bfc-009bae5bc7b6,Referral,O842dd8b,198
559,3b8cc4af-cc9e-48f4-b91d-6ece31cf4a34,Display,Pb3beda4,137
560,9b1c3c5f-1284-4704-aba9-3376273a9d70,Organic Search,Oa2a4f3e,277
561,814c0088-8520-48ac-837a-1a8f7d1b6b27,Paid Search,P174332f,491
562,a2456248-e3ac-468a-9c35-2abb1486fce3,Paid Search,P25d0b1d,124
563,a625a87d-5831-480d-81d7-fc8597837151,Direct,P6280f74,342
564,f439c3f7-bd93-412f-8b8b-88c004a3f89c,Organic Search,P4c59479,227
565,ab45e272-682c-4988-be38-befe0e248fc0,Paid Search,O3fa45d0,222
566,b1ae9cac-494b-411e-ae1a-036697bb3f6f,Referral,Pd93ec49,343
567,60b4042e-ac0d-4903-b546-fe48e9c56174,Display,Of6aa9c6,147
568,712edc58-3076-4bf7-b160-54a2468d7dc1,Direct,O96fdd1d,76
569,6fb7ccae-b9e7-40ad-a865-ef860985cb47,Organic Search,O0fe470d,250
570,39113af1-e4ba-44ac-9930-415b5d043b2b,Direct,Oabbcfff,231
571,c9056b53-eef2-4348-849f-1d8f485260ce,Display,O5cb8616,209
572,8e7f6ede-3d81-4f0e-96bd-2a22b8a8451a,Display,O7d61fb0,106
573,3f5a1ca5-1c2c-40da-8edc-b9fd23cf0743,Paid Search,Oc50874f,41
574,d99e9d9b-0aaf-4c78-8952-4e7623afcc48,Paid Search,O770637e,168
575,9834f55d-1c74-4d2b-918e-2e4c4f259648,Display,Oa8e5bf6,515
576,07f3df2e-2c98-4241-ac15-63142c1751dc,Paid Search,P3942bf9,150
577,50ca9081-b83b-44f0-8076-b193f1a7d3a3,Direct,Pf3038b6,184
578,740b8e33-5c8f-49d6-96b5-e6429277fa9b,Organic Search,O6860a23,120
579,09bfa857-fc2a-41a2-9635-8ae5848d909b,Direct,O2397181,203
580,2aa62f56-4232-48c4-85e5-13c88cac8bb0,Paid Search,O2e375b4,151
581,91597873-e6d9-4315-8adb-9d56faec8c96,Organic Search,P4556f87,107
582,83d25178-d199-45f4-ae02-a11f4270b528,Direct,Ocb7c32b,297
583,75438470-bd37-41c3-a941-441a1760ecc3,Paid Search,Oe9adbe2,296
584,72271f58-c45d-4058-90c6-1b896b9d68fe,Organic Search,Pbbed720,199
585,8dd5e451-8cb4-4d44-9663-99954294c940,Organic Search,Paba14fa,322
586,d7240e9b-86a6-456e-9bb0-e74d69d9fa12,Direct,P2e603f5,294
587,e21bf9fd-bbd3-45db-a9fc-f6bb0875ec45,Paid Search,O4e7201f,17
588,cce63f42-191e-4afa-8d91-8ccef22c752a,Organic Search,Oad3e830,17
589,53a97595-fabc-4be6-8ab9-74cca7a0fd70,Direct,O9332af8,229
590,d38202ca-2d8d-4cc4-9723-34a83e4fc18d,Paid Search,P7a6ecaa,103
591,34dace36-e832-4e0a-afa7-12f3a2ee2b8d,Referral,Ocab99b5,148
592,bc4f2d01-7473-4037-af15-0187996723e0,Referral,O5f786fd,264
593,a6f57fc4-6ae5-485b-8689-54a2347ad4f3,Referral,P9729c98,258
594,60ddfcca-6a3f-492a-a03a-01e2c85cbdca,Referral,P95b4a9f,130
595,b62775ab-49cd-4fef-a48f-131c50ab760b,Direct,Pf9bd0b3,165
596,a533f072-560a-4215-88c1-6cf8b5edf99f,Referral,O8890ed3,233
597,6d8a1f38-3499-4c06-a226-1363e9687cfb,Paid Search,Of9dd935,102
598,d9b070f6-9331-4fb5-82eb-37f1ba29083a,Display,O0c54cbc,62
599,ec007741-c094-4e20-8651-6c3bc3dd6c6c,Direct,P7dc8d1a,302
600,e153e32d-32e2-41f0-870f-981bbe844877,Paid Search,Ocb9747b,187
601,2c100f58-6ec4-4250-a5dd-15a5d22e756f,Organic Search,O43319a5,27
602,c335da7f-36f1-4f9b-8d56-15c4a4d0caa6,Direct,O5eac9b1,69
603,ff908a0e-bfcc-4bb4-8327-c855e7cc1464,Organic Search,O3fac1c4,139
604,6f093d0b-7002-4468-aab6-2c957d06b645,Organic Search,P7019175,49
605,9c40fbe6-28a2-4e46-8fa1-99f600465404,Organic Search,Oee7c8d3,89
606,85df4b23-2f83-4e7c-bc4c-cc308023232b,Referral,O53d1e59,95
607,3f7c9161-5409-415f-bf1c-0c2a8f7f14df,Paid Search,Ob3b0dba,220
608,d52c0f41-c060-4f8c-ac9f-6366e140128d,Paid Search,O93a8e02,93
609,103a2700-1516-49da-b505-4b7918f353ee,Display,Pd281ac4,133
610,d4785fea-31bb-43a2-bd5f-8a94688518ed,Paid Search,O207d019,244
611,ba85a877-105b-4cf6-9d85-28e19283438a,Referral,Pd2f7401,56
612,39bb8757-8de3-477b-94c3-eff81449db28,Organic Search,O2676878,120
613,ca6f612c-870a-4419-a285-9ddc97881556,Paid Search,O0ec7515,65
614,1d56c104-6a2c-461d-a874-bab14cbead65,Display,O376c6d5,499
615,8062eaf8-69e0-4170-a509-28ba65f6e662,Organic Search,Oa4d38db,64
616,42db74e7-5c48-4c92-9b90-7f9f70553693,Direct,Pacfa8c4,191
617,9056ebfd-0992-4a67-a5ee-9aeae06913be,Direct,Pb6b3f88,92
618,8f9869d0-b641-44cd-bd73-94ecabd89abe,Paid Search,P66d9d84,251
619,8c9acc89-72b9-44fa-8c66-5f0ed96625c9,Organic Search,Pf84af42,373
620,877cc18b-05d0-4a68-be91-6a3717ab2670,Referral,O585e557,203
621,dc55be25-8c33-4d6a-9106-27ba155e903e,Paid Search,Od94c523,194
622,67bc5de0-8ae5-418e-a488-bbe101b8f1d0,Display,O4e22322,108
623,eb4172a3-effe-46d8-bfb7-7dc2fc16e6b6,Organic Search,O961fc57,265
624,e735fe61-4b15-4436-a0cd-2e0e6f15ff07,Paid Search,P87475ff,27
625,3490b077-37d4-4849-9441-56c4d85e476a,Display,Pb2839ae,385
626,d55ee084-5b6c-4554-9b58-2faff905c176,Display,O8662c32,116
627,207762d6-a4da-460c-ae41-f54924a13321,Referral,O02e43d0,371
628,6c108aab-65a0-4e16-bd70-78c937a5530a,Referral,O9bc4752,66
629,bebd89e7-52d2-40ab-a5f1-00a2b0879ac4,Direct,Oc2d5576,255
630,cf87f96d-faf5-4648-8ab9-bacb4282d793,Direct,P19495ca,160
631,2941fcef-9434-4462-b33c-7d9c85010aec,Organic Search,Oc104e83,24
632,3f230f8c-eb65-491f-a0d0-d73a0d32ad6c,Paid Search,O776f8c7,77
633,a4c7b505-e2b6-4895-825a-67dc409e965c,Paid Search,O9183d88,137
634,defa96c8-a0dc-46af-aae9-6a8d0eb8f07b,Paid Search,O9b9b7f9,199
635,f6ff93e6-3375-4e2f-9cf3-fc3edcaebee4,Direct,O07ab4cd,19
636,eea9934e-c4d3-4ff3-8029-e7e9c0d86a5b,Paid Search,Odb8b9ad,80
637,84e19ed7-dc2a-4e61-9414-f23af9dd235c,Direct,O73bb8e5,83
638,dfde4361-b10e-4aa2-87b3-29f63ba4bd07,Direct,P8e67e59,576
639,66079d4c-56f0-4182-a20b-1e40f14ba8b5,Direct,Pfcf02ef,39
640,bc66c463-b31d-486a-acf5-57ad1433f98a,Paid Search,O4573eb4,163
641,d9d681b7-ead9-4ed9-b70f-d7c79f8e7d9d,Referral,Oca7af94,192
642,072fadcf-0524-4899-af6a-160412382d69,Paid Search,O7450cdd,129
643,38d4f792-aef9-4aac-8e72-0d6e01b144dc,Paid Search,Oa7a36a4,572
644,b166b635-0ac5-4c7b-bed4-b756ccbac72d,Referral,Oae2407a,185
645,eceb437f-329d-48fc-b8a0-d7ab446a7cf7,Direct,O50237dd,215
646,4aafbe7b-7bc3-4bde-8490-f9d1a8c8d418,Direct,O70c1f83,158
647,c9a04be2-60d4-4f32-8d8a-1cfc32dc8024,Referral,O4046619,37
648,3a325574-d9d4-469b-968c-4c3ecbf05499,Referral,Oc4c72eb,553
649,ac64418f-47e0-4781-a9f2-80af0611989f,Direct,P0ed66ab,201
