Index,Creative ID,Exposure ID,CompanyID,Company Name,Sector,Ad Format,Viewable,Was Clicked,Conversion,Spend on Exposure,Revenue Generated
287,C0bbd,P0bbdc23,CO012,DigitalFrontiers,Finance,Video,1,0,0,13.46905778,0
288,C50a7,O50a7ea2,CO013,HopeNetwork,Retail,Video,0,0,0,0,0
289,C762d,O762d0df,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,0,0
290,Cba7b,Oba7b0dc,CO015,MarketMavens,Energy,Carousel,1,0,0,0,0
291,C1a21,O1a21f2e,CO016,SecureFutures,Insurance,Banner,0,0,0,0,0
292,Ce97a,Pe97a952,CO017,ShopSphere,Technology,Video,1,0,0,43.08383338,0
293,C06dd,O06dd2bd,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,0,54.00746081
294,C7f75,P7f7550a,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,43.12483131,0
295,Cb06c,Ob06cef8,CO020,FlavorFrontiers,Retail,Carousel,1,1,1,0,91.45000908
296,C9fc2,O9fc2b5d,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,0,0,0,0
297,Cdc20,Odc208e9,CO022,MedMakers,Pharmaceutical,Video,0,0,0,0,0
298,C0e6b,O0e6b8db,CO023,PharmaPioneers,Legal,Carousel,1,0,0,0,0
299,C2d5e,O2d5e9fd,CO024,CoverageCornerstone,Insurance,Video,1,1,1,0,58.68923624
300,C2d7d,P2d7d140,CO000,InsureCo,Retail,Video,0,0,0,28.26900963,0
301,Cd966,Od966592,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
302,C2da8,O2da821c,CO002,TasteBuds,Technology,Video,1,0,0,0,0
303,C994b,P994bb00,CO003,HealthPioneers,Legal,Carousel,1,0,0,27.82882435,0
304,Cc4e4,Pc4e4f27,CO004,JusticePartners,Food & Beverage,Carousel,1,1,1,67.45652221,117.7651093
305,C0f16,O0f1680c,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,0,0
306,C9f8d,P9f8d7b1,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,31.58899749,0
307,C0305,P0305567,CO007,TechTrendsetters,Finance,Carousel,1,0,0,25.04582027,0
308,C8cf2,P8cf2093,CO008,RetailRevolution,Non-Profit,Video,0,0,0,25.42785301,0
309,C79bb,P79bb15d,CO009,LawLeaders,Manufacturing,Banner,1,0,0,42.86252565,0
310,Cf886,Pf886aea,CO010,GoodsGalaxy,Finance,Banner,0,0,0,30.30214914,0
311,C04b5,P04b5a21,CO011,LegalEagles,Finance,Video,1,1,0,23.73757989,0
312,Cfcd5,Pfcd5851,CO012,DigitalFrontiers,Finance,Carousel,1,0,0,13.37928793,0
313,C7ec8,O7ec87f9,CO013,HopeNetwork,Retail,Banner,0,0,0,0,0
314,C1410,P14101f9,CO014,PowerPioneers,Real Estate,Banner,1,0,0,13.41394787,0
315,Cb553,Pb5539ca,CO015,MarketMavens,Energy,Banner,0,0,0,23.29219047,0
316,C1954,O1954a16,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
317,Ca994,Oa994696,CO017,ShopSphere,Technology,Video,1,1,1,0,91.47402602
318,Cd753,Pd753a2d,CO018,DriveDynamics,Entertainment,Banner,1,1,0,47.81166406,0
319,C4aec,P4aecc80,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,28.90957112,0
320,C047c,P047ccf0,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,28.3476038,0
321,Ce310,Oe310b17,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
322,Cb1ae,Ob1aeba8,CO022,MedMakers,Pharmaceutical,Carousel,1,0,0,0,0
323,C68eb,P68eb73f,CO023,PharmaPioneers,Legal,Carousel,1,1,0,23.46454685,0
324,C3472,P347224d,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,29.88382372,0
325,C6417,P64179a0,CO000,InsureCo,Retail,Banner,0,0,0,40.2245461,0
326,C3fed,O3fed0f8,CO001,CharityWorks,Consumer Goods,Banner,1,1,1,0,64.52622231
327,Cee18,Oee18bdc,CO002,TasteBuds,Technology,Video,1,1,1,0,53.31047303
328,C9ab6,O9ab68ba,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
329,C0591,O0591e35,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,0,0
330,C53ee,O53ee4cd,CO005,AutoInnovators,Manufacturing,Carousel,1,0,0,0,0
331,C1776,P1776c77,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,46.84095945,0
332,Cd726,Od726404,CO007,TechTrendsetters,Finance,Banner,0,0,0,0,0
333,C85b8,O85b8012,CO008,RetailRevolution,Non-Profit,Banner,0,0,0,0,0
334,Ccf96,Pcf968a0,CO009,LawLeaders,Manufacturing,Banner,0,0,0,32.80064297,0
335,C681c,O681c1c5,CO010,GoodsGalaxy,Finance,Banner,0,0,0,0,0
336,Ccc81,Pcc81b45,CO011,LegalEagles,Finance,Video,0,0,0,45.00416735,0
337,Ccbf9,Pcbf93ef,CO012,DigitalFrontiers,Finance,Banner,1,0,0,46.79655895,0
338,C6da7,O6da7979,CO013,HopeNetwork,Retail,Carousel,1,1,1,0,64.97409936
339,Cc40f,Oc40f025,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
340,C15e7,P15e72a6,CO015,MarketMavens,Energy,Carousel,1,0,0,14.30421493,0
341,Cf356,Of356a21,CO016,SecureFutures,Insurance,Video,1,1,0,0,0
342,C9471,O94715b9,CO017,ShopSphere,Technology,Carousel,1,0,0,0,0
343,C38f5,P38f58e9,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,27.32478803,0
344,C5bd3,O5bd3df4,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,0,0
345,Cc3f9,Pc3f9386,CO020,FlavorFrontiers,Retail,Video,1,0,0,10.51601871,0
346,C8433,O843369b,CO021,FiscalFrontiers,Pharmaceutical,Banner,1,1,0,0,0
347,Ce4eb,Oe4eb0e0,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
348,Ce8a3,Oe8a3946,CO023,PharmaPioneers,Legal,Banner,1,0,0,0,0
349,Cdab2,Odab23c3,CO024,CoverageCornerstone,Insurance,Video,1,1,1,0,94.01680123
350,C243e,P243e91c,CO000,InsureCo,Retail,Video,0,0,0,47.48416409,0
351,Cdc92,Odc92041,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
352,Cf2da,Pf2da7a4,CO002,TasteBuds,Technology,Banner,0,0,0,41.7635182,0
353,C3557,O3557f4c,CO003,HealthPioneers,Legal,Carousel,0,0,0,0,0
354,Cbd30,Pbd3095f,CO004,JusticePartners,Food & Beverage,Banner,1,1,0,15.63446975,0
355,C594a,O594a5d4,CO005,AutoInnovators,Manufacturing,Video,1,1,1,0,62.8765338
356,C4f46,P4f46d33,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,0,0,32.32244813,0
357,C1311,O13116c0,CO007,TechTrendsetters,Finance,Banner,1,1,0,0,0
358,C18ef,P18ef171,CO008,RetailRevolution,Non-Profit,Carousel,1,0,0,28.64134466,0
359,C6e4d,P6e4dff3,CO009,LawLeaders,Manufacturing,Carousel,1,1,0,41.6451088,0
360,Cff14,Off142e8,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,0,0
361,C3bdb,O3bdbe7f,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
362,Cf94d,Of94d760,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
363,C6377,O6377772,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
364,C828c,O828caf8,CO014,PowerPioneers,Real Estate,Carousel,1,1,1,0,50.3875855
365,C0d85,O0d8537b,CO015,MarketMavens,Energy,Banner,0,0,0,0,0
366,C82fc,O82fc921,CO016,SecureFutures,Insurance,Banner,0,0,0,0,0
367,Cd36d,Pd36db47,CO017,ShopSphere,Technology,Banner,1,1,0,45.37922772,0
368,Cc33a,Oc33aa99,CO018,DriveDynamics,Entertainment,Banner,0,0,0,0,0
369,Cd632,Od632fcb,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
370,Cab73,Pab7333a,CO020,FlavorFrontiers,Retail,Video,1,1,0,30.78631689,0
371,C2768,O27687f6,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,0,0,0,0
372,Ca401,Oa401c33,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
373,Ce3d9,Oe3d9886,CO023,PharmaPioneers,Legal,Carousel,1,0,0,0,0
374,Cc594,Oc594156,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,0,0
375,Cc1d4,Pc1d4589,CO000,InsureCo,Retail,Carousel,0,0,0,14.28160417,0
376,Cb27c,Ob27cbe8,CO001,CharityWorks,Consumer Goods,Carousel,1,1,1,0,83.28632571
377,C0994,P0994760,CO002,TasteBuds,Technology,Banner,0,0,0,18.28112818,0
378,C7c14,P7c1456e,CO003,HealthPioneers,Legal,Banner,0,0,0,41.06138614,0
379,Cca22,Pca2251d,CO004,JusticePartners,Food & Beverage,Video,1,0,0,48.45521745,0
380,C8af4,P8af4f48,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,20.03264327,0
381,Cfb24,Ofb24775,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,0,0
382,Cbbae,Obbae51a,CO007,TechTrendsetters,Finance,Banner,1,1,0,0,0
383,C77d4,O77d4da1,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
384,Ca633,Pa6338ce,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,27.48489116,0
385,Ce34e,Oe34e2f3,CO010,GoodsGalaxy,Finance,Banner,0,0,0,0,0
386,C44ec,P44ec005,CO011,LegalEagles,Finance,Banner,0,0,0,22.25675283,0
387,Cea75,Oea755b1,CO012,DigitalFrontiers,Finance,Banner,1,0,0,0,0
388,Ce857,Pe857221,CO013,HopeNetwork,Retail,Banner,0,0,0,34.75208082,0
389,C3dfe,O3dfe3e3,CO014,PowerPioneers,Real Estate,Banner,0,0,0,0,0
390,C7a0f,O7a0fc89,CO015,MarketMavens,Energy,Banner,0,0,0,0,0
391,Ca766,Oa766212,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
392,C6bc8,O6bc869b,CO017,ShopSphere,Technology,Carousel,0,0,0,0,0
393,C491a,P491a23e,CO018,DriveDynamics,Entertainment,Carousel,1,1,0,35.69889337,0
394,Cc4dc,Oc4dc40a,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
395,C7655,P7655e37,CO020,FlavorFrontiers,Retail,Banner,1,0,0,33.75670035,0
396,C39f8,P39f830a,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,45.79539919,0
397,Caf69,Oaf69852,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
398,Cb8bf,Ob8bf12f,CO023,PharmaPioneers,Legal,Video,0,0,0,0,0
399,C545b,O545bbde,CO024,CoverageCornerstone,Insurance,Banner,1,1,0,0,0
400,C0438,O0438186,CO000,InsureCo,Retail,Carousel,0,0,0,0,0
401,Cf956,Of956240,CO001,CharityWorks,Consumer Goods,Video,1,0,0,0,0
402,Cf20c,Of20ce51,CO002,TasteBuds,Technology,Video,0,0,0,0,0
403,C8c58,O8c58e2d,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
404,C361f,O361f6c1,CO004,JusticePartners,Food & Beverage,Banner,1,1,1,0,88.19118588
405,C1b72,P1b7283f,CO005,AutoInnovators,Manufacturing,Carousel,0,0,0,15.2253027,0
406,C301f,P301f09d,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,39.48412746,0
407,C0411,O0411bc3,CO007,TechTrendsetters,Finance,Carousel,1,0,0,0,0
408,C53c9,P53c90fe,CO008,RetailRevolution,Non-Profit,Banner,1,1,0,43.3997805,0
409,C19e6,O19e6ff5,CO009,LawLeaders,Manufacturing,Banner,1,0,0,0,0
410,C0f1f,O0f1f0d8,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,0,0
411,C7ef9,O7ef9528,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
412,C4c66,P4c66675,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,48.48172498,0
413,C72b6,O72b6f45,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
414,C8b09,P8b0985f,CO014,PowerPioneers,Real Estate,Banner,1,1,1,61.00236624,144.8674415
415,Ca9e9,Pa9e92c2,CO015,MarketMavens,Energy,Video,1,0,0,48.32095903,0
416,Cd18b,Od18b89e,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
417,C1639,P1639d59,CO017,ShopSphere,Technology,Video,1,1,1,96.76544425,153.3431495
418,C43bf,O43bf691,CO018,DriveDynamics,Entertainment,Video,1,1,1,0,61.42453599
419,C2f29,P2f29135,CO019,CulinaryCreators,Real Estate,Video,0,0,0,46.98526895,0
420,C45de,P45dec29,CO020,FlavorFrontiers,Retail,Video,1,0,0,20.23153825,0
421,C1962,O19629e5,CO021,FiscalFrontiers,Pharmaceutical,Banner,1,1,0,0,0
422,C71aa,O71aa81d,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
423,C98ff,O98ff409,CO023,PharmaPioneers,Legal,Carousel,1,1,0,0,0
424,C8b91,O8b91d8e,CO024,CoverageCornerstone,Insurance,Video,1,0,0,0,0
425,Cc9ec,Oc9ec135,CO000,InsureCo,Retail,Carousel,0,0,0,0,0
426,Ca08d,Pa08dc5f,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,21.80356655,0
427,Cf456,Of456d0d,CO002,TasteBuds,Technology,Video,1,1,0,0,0
428,C9b01,O9b01cf9,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
429,Cd214,Od214709,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,0,0
430,C0e42,P0e426e3,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,21.71570637,0
431,C60b0,P60b08a5,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,31.33809822,0
432,C6570,O657058a,CO007,TechTrendsetters,Finance,Banner,0,0,0,0,0
433,Cbaf7,Obaf787b,CO008,RetailRevolution,Non-Profit,Banner,0,0,0,0,0
434,Cb099,Pb099de3,CO009,LawLeaders,Manufacturing,Video,0,0,0,12.44202712,0
435,Cc632,Pc632bd2,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,40.69347904,0
436,Ca551,Pa551322,CO011,LegalEagles,Finance,Banner,0,0,0,45.8201848,0
437,C2f3d,O2f3dc10,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
438,C5f0c,P5f0caab,CO013,HopeNetwork,Retail,Video,1,1,0,33.95433205,0
439,Cfc9e,Pfc9e155,CO014,PowerPioneers,Real Estate,Carousel,1,0,0,24.32697972,0
440,Cec59,Oec5926f,CO015,MarketMavens,Energy,Video,1,0,0,0,0
441,C4cc7,P4cc79d8,CO016,SecureFutures,Insurance,Banner,0,0,0,48.60861029,0
442,C3bff,O3bfffb0,CO017,ShopSphere,Technology,Banner,0,0,0,0,0
443,C4bd6,P4bd612e,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,65.45030215,133.2294401
444,Cde49,Pde49f57,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,15.85177909,0
445,C5ad7,O5ad7a04,CO020,FlavorFrontiers,Retail,Banner,0,0,0,0,0
446,Cf1ca,Of1ca647,CO021,FiscalFrontiers,Pharmaceutical,Video,1,1,1,0,93.15951703
447,C3564,P3564624,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,19.82888398,0
448,C7523,P7523790,CO023,PharmaPioneers,Legal,Video,0,0,0,39.07953887,0
449,Cf6bd,Pf6bd2d2,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,30.84163378,0
450,C129a,O129a87f,CO000,InsureCo,Retail,Banner,1,1,0,0,0
451,C4acd,O4acd2ed,CO001,CharityWorks,Consumer Goods,Video,1,0,0,0,0
452,C05b8,O05b87df,CO002,TasteBuds,Technology,Carousel,1,0,0,0,0
453,C7790,O7790a22,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
454,Cc24a,Oc24af22,CO004,JusticePartners,Food & Beverage,Carousel,1,1,0,0,0
455,C5c14,O5c1440f,CO005,AutoInnovators,Manufacturing,Video,1,1,1,0,96.41545666
456,C9325,O9325501,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,0,0,0,0
457,C9c6e,P9c6ecdd,CO007,TechTrendsetters,Finance,Banner,1,0,0,41.44957483,0
458,C042e,O042eb91,CO008,RetailRevolution,Non-Profit,Video,1,0,0,0,0
459,C085c,O085c299,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,0,0
460,C48a9,P48a9385,CO010,GoodsGalaxy,Finance,Carousel,1,1,0,41.69950271,0
461,C0522,O05227d6,CO011,LegalEagles,Finance,Video,0,0,0,0,0
462,C6e37,O6e37ffa,CO012,DigitalFrontiers,Finance,Banner,0,0,0,0,0
463,C02d0,O02d0df8,CO013,HopeNetwork,Retail,Carousel,1,0,0,0,0
464,C7018,O70189a8,CO014,PowerPioneers,Real Estate,Carousel,0,0,0,0,0
465,Cb10e,Ob10eace,CO015,MarketMavens,Energy,Banner,1,1,1,0,60.59675469
466,C76c0,O76c0cd7,CO016,SecureFutures,Insurance,Banner,1,0,0,0,0
467,C0c01,P0c01998,CO017,ShopSphere,Technology,Carousel,1,0,0,30.55724301,0
468,C0e3b,O0e3b9fc,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
469,C87d3,O87d342d,CO019,CulinaryCreators,Real Estate,Carousel,1,1,0,0,0
470,C9450,O94508ed,CO020,FlavorFrontiers,Retail,Carousel,1,1,1,0,82.48891366
471,Cd0d3,Od0d3447,CO021,FiscalFrontiers,Pharmaceutical,Banner,0,0,0,0,0
472,C627e,O627e9e2,CO022,MedMakers,Pharmaceutical,Video,0,0,0,0,0
473,Cbf65,Obf65c70,CO023,PharmaPioneers,Legal,Video,0,0,0,0,0
474,C7219,O7219c3a,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
475,Cd85d,Pd85d726,CO000,InsureCo,Retail,Carousel,0,0,0,42.07387318,0
476,Ca17e,Pa17e713,CO001,CharityWorks,Consumer Goods,Video,1,1,0,38.10445645,0
477,C8c33,O8c33ede,CO002,TasteBuds,Technology,Banner,1,1,0,0,0
478,C2591,O25917b0,CO003,HealthPioneers,Legal,Carousel,1,1,1,0,67.3449771
479,C5f92,P5f92d80,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,42.04726808,0
480,Cdbc3,Odbc3660,CO005,AutoInnovators,Manufacturing,Video,1,1,0,0,0
481,C1915,P191522f,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,32.13277865,0
482,C40ad,P40ad78c,CO007,TechTrendsetters,Finance,Video,1,0,0,36.80135518,0
483,Ce150,Oe15008d,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
484,Cc744,Oc744bd9,CO009,LawLeaders,Manufacturing,Video,1,1,0,0,0
485,C003d,P003d830,CO010,GoodsGalaxy,Finance,Carousel,1,0,0,11.33884513,0
486,Ce473,Oe473048,CO011,LegalEagles,Finance,Banner,0,0,0,0,0
487,C8cd4,P8cd4e42,CO012,DigitalFrontiers,Finance,Banner,1,1,0,41.65759374,0
488,C1506,P1506a4a,CO013,HopeNetwork,Retail,Carousel,0,0,0,13.27010414,0
489,C0008,P000858b,CO014,PowerPioneers,Real Estate,Banner,0,0,0,37.1377969,0
490,Cb218,Ob218b02,CO015,MarketMavens,Energy,Carousel,1,0,0,0,0
491,Cc73f,Oc73fa11,CO016,SecureFutures,Insurance,Banner,1,0,0,0,0
492,C3b31,O3b31f74,CO017,ShopSphere,Technology,Video,1,1,0,0,0
493,C4879,P4879979,CO018,DriveDynamics,Entertainment,Carousel,1,0,0,14.20441145,0
494,C0a23,P0a23e7b,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,43.40172163,0
495,C4a4f,O4a4f99d,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
496,C40a5,O40a5e8a,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
497,C9bfa,P9bfae95,CO022,MedMakers,Pharmaceutical,Video,1,1,1,64.10553473,157.6418512
498,Cc252,Oc2529f7,CO023,PharmaPioneers,Legal,Banner,1,1,1,0,62.35728121
499,Cf59e,Pf59e17d,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,31.83186949,0
500,C111c,O111cbe6,CO000,InsureCo,Retail,Banner,0,0,0,0,0
501,C2bc2,O2bc2980,CO001,CharityWorks,Consumer Goods,Banner,0,0,0,0,0
502,Cedf9,Oedf9dc6,CO002,TasteBuds,Technology,Video,0,0,0,0,0
503,C9a73,O9a734c5,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
504,C6eec,P6eec964,CO004,JusticePartners,Food & Beverage,Carousel,1,1,1,86.64561726,199.0748801
505,C5a0a,P5a0add1,CO005,AutoInnovators,Manufacturing,Video,0,0,0,41.04152821,0
506,C43c5,O43c5d8a,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,0,0
507,Cb933,Ob933e2b,CO007,TechTrendsetters,Finance,Carousel,0,0,0,0,0
508,C3d81,O3d81606,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
509,C82ed,O82ed49b,CO009,LawLeaders,Manufacturing,Video,1,1,0,0,0
510,C2409,O24098e1,CO010,GoodsGalaxy,Finance,Carousel,1,0,0,0,0
511,C844d,P844d17d,CO011,LegalEagles,Finance,Banner,1,0,0,28.48211885,0
512,C18b7,O18b7357,CO012,DigitalFrontiers,Finance,Banner,1,1,1,0,53.43231032
513,Cc7c6,Oc7c6680,CO013,HopeNetwork,Retail,Video,1,1,0,0,0
514,Cef73,Pef7390e,CO014,PowerPioneers,Real Estate,Video,1,1,0,19.33139236,0
515,C5c66,P5c66e3f,CO015,MarketMavens,Energy,Banner,1,0,0,24.95469603,0
516,C389a,O389ab6c,CO016,SecureFutures,Insurance,Carousel,1,1,1,0,82.43280998
517,Cceae,Oceae2a7,CO017,ShopSphere,Technology,Banner,1,0,0,0,0
518,C44b3,O44b3452,CO018,DriveDynamics,Entertainment,Carousel,0,0,0,0,0
519,C6dbe,O6dbe585,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
520,Ce5f0,Pe5f0359,CO020,FlavorFrontiers,Retail,Carousel,1,1,1,72.97007025,181.3873875
521,Cc25d,Oc25d37e,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,0,0
522,C89d7,P89d7856,CO022,MedMakers,Pharmaceutical,Carousel,1,0,0,40.77196518,0
523,C6d52,O6d52408,CO023,PharmaPioneers,Legal,Carousel,0,0,0,0,0
524,C64a6,P64a6e5d,CO024,CoverageCornerstone,Insurance,Carousel,0,0,0,35.46540521,0
525,Cac1f,Oac1f0bf,CO000,InsureCo,Retail,Carousel,1,1,0,0,0
526,C6bc8,O6bc8d2f,CO001,CharityWorks,Consumer Goods,Banner,1,0,0,0,0
527,Cf9c9,Pf9c9a9e,CO002,TasteBuds,Technology,Video,0,0,0,36.64363711,0
528,C6137,O6137520,CO003,HealthPioneers,Legal,Video,1,0,0,0,0
529,Ceb7e,Oeb7eac5,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,0,0
530,Cd3b6,Pd3b6693,CO005,AutoInnovators,Manufacturing,Video,1,0,0,31.34032208,0
531,Ccbca,Pcbca25c,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,27.90758796,0
532,C8b47,P8b4713c,CO007,TechTrendsetters,Finance,Banner,1,0,0,38.98787006,0
533,C4cbd,P4cbd68c,CO008,RetailRevolution,Non-Profit,Carousel,1,0,0,43.53121266,0
534,Ca64a,Pa64a8e2,CO009,LawLeaders,Manufacturing,Carousel,1,1,1,62.7313798,169.5022266
535,C28fe,O28fe021,CO010,GoodsGalaxy,Finance,Carousel,1,0,0,0,0
536,C9733,O9733e17,CO011,LegalEagles,Finance,Carousel,0,0,0,0,0
537,Cbb76,Pbb76fce,CO012,DigitalFrontiers,Finance,Banner,1,0,0,35.88169475,0
538,C347f,P347f5f5,CO013,HopeNetwork,Retail,Banner,1,1,0,34.5398334,0
539,Cc788,Oc7882e9,CO014,PowerPioneers,Real Estate,Banner,1,0,0,0,0
540,C34ce,O34ce621,CO015,MarketMavens,Energy,Video,1,1,0,0,0
541,Cc304,Oc30404e,CO016,SecureFutures,Insurance,Banner,1,1,0,0,0
542,Cda9b,Oda9bad4,CO017,ShopSphere,Technology,Video,1,0,0,0,0
543,Ca17a,Oa17aacc,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
544,C5af8,O5af81f3,CO019,CulinaryCreators,Real Estate,Video,1,0,0,0,0
545,Ca8d5,Oa8d5f00,CO020,FlavorFrontiers,Retail,Carousel,1,0,0,0,0
546,C0084,P0084ea4,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,12.01263758,0
547,C3225,P3225057,CO022,MedMakers,Pharmaceutical,Carousel,1,1,1,66.47437917,188.3150267
548,C7c3d,O7c3d9f1,CO023,PharmaPioneers,Legal,Banner,0,0,0,0,0
549,C505a,P505a2aa,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,19.3614688,0
550,C5e99,O5e99c58,CO000,InsureCo,Retail,Carousel,0,0,0,0,0
551,C24b6,O24b6383,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
552,C2403,O24035f8,CO002,TasteBuds,Technology,Carousel,1,1,1,0,64.86112794
553,C2e66,O2e66e4a,CO003,HealthPioneers,Legal,Banner,1,1,0,0,0
554,C5c15,O5c15a59,CO004,JusticePartners,Food & Beverage,Banner,1,0,0,0,0
555,C3c0d,O3c0d97c,CO005,AutoInnovators,Manufacturing,Video,0,0,0,0,0
556,Cbbb2,Pbbb23b0,CO006,EverydayEssentials,Pharmaceutical,Carousel,1,1,0,33.36512139,0
557,C4b96,P4b968f0,CO007,TechTrendsetters,Finance,Banner,0,0,0,43.29039865,0
558,C842d,O842dd8b,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
559,Cb3be,Pb3beda4,CO009,LawLeaders,Manufacturing,Banner,0,0,0,28.61556869,0
560,Ca2a4,Oa2a4f3e,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
561,C1743,P174332f,CO011,LegalEagles,Finance,Carousel,1,1,1,65.06080158,105.704597
562,C25d0,P25d0b1d,CO012,DigitalFrontiers,Finance,Video,0,0,0,22.18887549,0
563,C6280,P6280f74,CO013,HopeNetwork,Retail,Carousel,1,1,1,68.84265228,106.1594228
564,C4c59,P4c59479,CO014,PowerPioneers,Real Estate,Banner,0,0,0,32.69274925,0
565,C3fa4,O3fa45d0,CO015,MarketMavens,Energy,Carousel,0,0,0,0,0
566,Cd93e,Pd93ec49,CO016,SecureFutures,Insurance,Video,1,1,1,95.41171003,121.5128539
567,Cf6aa,Of6aa9c6,CO017,ShopSphere,Technology,Video,0,0,0,0,0
568,C96fd,O96fdd1d,CO018,DriveDynamics,Entertainment,Carousel,1,0,0,0,0
569,C0fe4,O0fe470d,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
570,Cabbc,Oabbcfff,CO020,FlavorFrontiers,Retail,Video,1,0,0,0,0
571,C5cb8,O5cb8616,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,0,0
572,C7d61,O7d61fb0,CO022,MedMakers,Pharmaceutical,Banner,1,1,0,0,0
573,Cc508,Oc50874f,CO023,PharmaPioneers,Legal,Carousel,0,0,0,0,0
574,C7706,O770637e,CO024,CoverageCornerstone,Insurance,Carousel,1,1,0,0,0
575,Ca8e5,Oa8e5bf6,CO000,InsureCo,Retail,Video,1,1,1,0,70.89274784
